NO,ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,IMPORTER COUNTRY,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,PORT OF DEPARTURE,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,Final Qty,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS
6369,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),DEEPAK TRADERS,.,Nepal,NP - Nepal,.,.,.,.,GANGA AGRO INDUSTRIES,LCS Nepalgunj Road (INNGRB ),"BHINGA ROAD  KALPIPARA ,BAHRAICH UP ,PIN-271801 ,05252 - 228431, 228258, 9415036534 ,",India,19040.00,0.00,USD,0.00,,0.00,,68000.00,68000.00,KGS,NON BASMATI RICE,0.00,,,,,,.NEPAL,LCS Nepalgunj Road (INNGRB ),,,0.00,,,,,,,,,0,0
6370,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),DHANLAXMI STORES,.,Nepal,Nepal,.,.,.,.,SHIKHAR FOODS PVT. LTD.,SONAULI LCS (INSNLB),"WARD NO. 5, GHANSHYAM NAGAR  NAUTANWA ,MAHARAJGANJ (UP) ,PIN-273164 ,05522/234256,234636,236117 ,shikharfoods@yahoo.co.in",India,11900.00,0.00,USD,0.00,,0.00,,35000.00,35000.00,KGS,RICE NON BASMATI,0.00,,,,,,Bhairawa,SONAULI LCS (INSNLB),,,0.00,,,,,,,,,0,0
6371,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SAGARMATHA AGRO INDUSTRIES PVTLTD.,.,Nepal,NP - Nepal,.,.,.,.,HOUSE OF GRAINS,SONAULI LCS (INSNLB),", , , ,",India,1220.00,0.00,USD,0.00,,0.00,,2000.00,2000.00,KGS,RICE  LONG GRAIN,0.00,,,,,,Bhairawa,SONAULI LCS (INSNLB),,,0.00,,,,,,,,,0,0
6372,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),MAHAVEER OVERSEAS PVT.LTD,.,Nepal,NP - Nepal,.,.,.,.,MARKANDEY PRASAD GUPTA,SONAULI LCS (INSNLB),", , , ,",India,12558.00,0.00,USD,0.00,,0.00,,300.00,300.00,QTL,SAMBHA RICE COMMON,0.00,,,,,,Bhairawa,SONAULI LCS (INSNLB),,,0.00,,,,,,,,,0,0
6373,06-01-2021,10063010,"Rice, parboiled",AMBIKA GALLA BHANDAR,.,Nepal,Nepal,.,.,.,.,"BADRI NARAYAN SHAH,",BHITAMORE (INBTMB),", , , ,",India,5720.00,0.00,USD,0.00,,0.00,,22000.00,22000.00,KGS,N B RICE,0.00,,,,,,.NEPAL,BHITAMORE (INBTMB),,,0.00,,,,,,,,,0,0
6374,06-01-2021,10063010,"Rice, parboiled",AMBIKA GALLA BHANDAR,.,Nepal,Nepal,.,.,.,.,"BADRI NARAYAN SHAH,",BHITAMORE (INBTMB),", , , ,",India,7480.00,0.00,USD,0.00,,0.00,,22000.00,22000.00,KGS,N B RICE,0.00,,,,,,.NEPAL,BHITAMORE (INBTMB),,,0.00,,,,,,,,,0,0
6375,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),ARIHANT ENTERPRISES,.,Nepal,Nepal,.,.,.,.,JMP INDUSTRY PVT.LTD.,BEHRNI LCS (INBNYB),"15/2,MADAN MOHAN MALVIYA MARG   ,LUCKNOW UP ,PIN-226001 ,09005071437 ,",India,13545.60,0.00,USD,0.00,,0.00,,340.00,340.00,QTL,RICE STEAM DILDAR BRAND  (NON BASMATI RI CE),0.00,,,,,,KRISHNANAGAR NEPAL,BEHRNI LCS (INBNYB),,,0.00,,,,,,,,,0,0
6376,06-01-2021,10063020,Basmati Rice,SAGAR MATHA AGRO TRADING PVTLTD.,.,Nepal,Nepal,.,.,.,.,LT FOODS LIMITED,RAXAUL (INRXLB),"A-21, GREEN PARK,AUTOBINDO MARG,   ,NEW DELHI ,110016 , ,",India,510.00,0.00,USD,0.00,,0.00,,25.00,25.00,NOS,DAAWAT PULAV BAS,0.00,,,,,,.NEPAL,RAXAUL (INRXLB),,,0.00,,,,,,,,,0,0
6377,06-01-2021,10063020,Basmati Rice,SAGAR MATHA AGRO TRADING PVTLTD.,.,Nepal,Nepal,.,.,.,.,LT FOODS LIMITED,RAXAUL (INRXLB),"A-21, GREEN PARK,AUTOBINDO MARG,   ,NEW DELHI ,110016 , ,",India,520.00,0.00,USD,0.00,,0.00,,25.00,25.00,NOS,HERITAGE PREMIUM BASMATI,0.00,,,,,,.NEPAL,RAXAUL (INRXLB),,,0.00,,,,,,,,,0,0
6378,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),TEEJAN JALEEL LLC.,"PO BOX 2251,MUSCAT",Oman,Oman,968-24812384,.,TIMSHAK@JALEELFMCG.COM,https://www.jaleelholdings.com,"A.K. AHAMED MODERN RICE MILL,",TUTICORIN SEA (INTUT1),"40/2, MANNARPALAYAM ROAD,ALLIKUTTAI POST,   ,SALEM/TAMILNADU. ,636003 ,240703/241040/FAX NO.268327 ,kadhir_rice@rediffmail.com",India,14700.00,0.00,USD,0.00,,0.00,,24500.00,24500.00,KGS,NON BASMATI RICE 4900 BAGS IDLY DOSA RIC E 5KG,0.00,,,,,,Sohar,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
6379,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),LUCKY GOLD GENERAL TRADING FZE.,.,Oman,OM - Oman,.,.,.,.,SAMSKRUTHI EXPORTERS,MUNDRA SEA (INMUN1),"MUNICIPAL NO.3-6-224-225, F.NO.501, SRIDEVI ESTATES, STREET NO.16, HIMAYATH NAGAR   ,HYDERABAD ,0 ,8008998787 ,kskr96@gmail.com",India,47693.66,0.00,USD,0.00,,0.00,,98.00,98.00,MTS,INDIAN NON BASMATI RICE (PACKED IN NEW P P/NON WOVEN BAGS) TOTAL 2800  BAGS / 35 KGS NET WT OF EACH,0.00,,,,,,Sohar,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
6380,06-01-2021,10063020,Basmati Rice,KERALA FOOD CENTER W.L.L.,.,Qatar,Qatar,.,.,.,.,KSRS EXPORTS PRIVATE LIMITED,SONEPAT ICD (INBDM6),", , , ,",India,43495.52,0.00,USD,0.00,,0.00,,46.90,46.90,MTS,ROYAL INDIA BRAND 1121 STEAM BASMATI RIC E.CROP-2020 1340 BAGS PKD IN 35 KG NETT PER FABRIC BAG WITH,0.00,,,,,,PORT HAMAD,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
6381,06-01-2021,10063010,"Rice, parboiled",CHEIKH TIDIANE NDIAYE,.,Senegal,Senegal,.,.,.,.,LIMPIO CHEM LLP,HAZIRA PORT SURAT (INHZA1),", , , ,",India,1110.36,0.00,USD,0.00,,0.00,,76.00,76.00,NOS,NON BASMATI RICE,0.00,,,,,,Dakar,HAZIRA PORT SURAT (INHZA1),,,0.00,,,,,,,,,0,0
6382,06-01-2021,10063010,"Rice, parboiled",DIAMOND GRAINS TRADING LLC.,.,Somalia,Somalia,.,.,.,.,HRMM AGRO OVERSEAS PVT.LTD.,OLD MUNDRA PORT (INOMU1),"HRMM AGRO OVERSEAS PVT.LTD.   ,SAHARANPUR/U.P. ,0 ,01342-2654331 ,",India,98244.00,0.00,USD,0.00,,0.00,,200.00,200.00,MTS,INDIAN LONG GRAIN PREMIUM RICE PACKED IN 25 KGS FIBRE BAGS HAMZA HRMM BRAND,0.00,,,,,,Djibouti,OLD MUNDRA PORT (INOMU1),,,0.00,,,,,,,,,0,0
6383,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SOM BOREWELLS LLC.,.,Somalia,SO - Somalia,.,.,.,.,KAMATI GREEN TECH LLP,BANGALORE ICD (INWFD6),"NO.588, 15TH CROSS, 13TH MAIN,  LINGARAJAPURAM, ,BANGALORE ,PIN-560084 ,08025804118 ,KNAZEEM99@GMAIL.COM",India,426.80,0.00,USD,0.00,,0.00,,20.00,20.00,NOS,RICE (MENT FOR STAFF & LABOURERS AT DEST INATION ) ( DETAILS AS PER PACKING LIST ),0.00,,,,,,Berbera,BANGALORE ICD (INWFD6),,,0.00,,,,,,,,,0,0
6384,06-01-2021,10063020,Basmati Rice,AL MAGHALI COMPANY FOR TRADINGLTD.,.,Yemen,Yemen,.,.,.,http://www.almaghali.com,SUN FOOD OVERSEAS,SONEPAT ICD (INBDM6),"KUTABPUR ROAD OPPOSITE HARINAGAR null   ,KAITHAL/HARYANA ,0 , ,",India,45840.00,0.00,USD,0.00,,0.00,,48.00,48.00,MTS,AMAZON BRAND INDIAN BASMATI PURE 1121 ST,0.00,,,,,,Aden,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
6385,06-01-2021,10063010,"Rice, parboiled",LULU BAHRAIN HYPER MARKET SPC.,.,Bahrain,Bahrain,.,.,.,https://www.luluhypermarket.com,SRESTA NATURAL BIOPRODUCTS PVT LTD,HYDERABAD ICD (INSNF6),"203 PAVANI ANNEXE, ROADNO.2BANJARA HILLS   ,HYDERABAD.A.P. ,500034 ,27893028 ,info@sresta.com",India,770.23,0.00,USD,0.00,,0.00,,0.70,0.70,MTS,ORGANIC IDLY RICE 1 KG(AS PER INV & PKG),0.00,,,,,,Khalifa Bin Salman P,HYDERABAD ICD (INSNF6),,,0.00,,,,,,,,,0,0
6386,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),FOOD CORP. OF BHUTAN,.,Bhutan,Bhutan,.,.,.,.,KANHAYA LAL JAY PRAKASH,LCS JAIGAON (INJIGB),", , , ,",India,12000.00,0.00,USD,0.00,,0.00,,25000.00,25000.00,KGS,PKTS OF RAW RICE (25KG),0.00,,,,,,Phuntsholing,LCS JAIGAON (INJIGB),,,0.00,,,,,,,,,0,0
6387,06-01-2021,10063020,Basmati Rice,FOOD CORP. OF BHUTAN,.,Bhutan,Bhutan,.,.,.,.,JPC RICE MILL,DARRANGA LCS (INDRGB),", , , ,",India,18500.00,0.00,USD,0.00,,0.00,,25000.00,25000.00,KGS,BASMATI RICE,0.00,,,,,,SAMDRUP-JONKHAR,DARRANGA LCS (INDRGB),,,0.00,,,,,,,,,0,0
6388,06-01-2021,10063020,Basmati Rice,KESANG TSHONKHANG,.,Bhutan,Bhutan,.,.,.,.,RIYA STORE,DARRANGA LCS (INDRGB),", , , ,",India,4615.00,0.00,USD,0.00,,0.00,,6500.00,6500.00,KGS,BASMATI RICE,0.00,,,,,,SAMDRUP-JONKHAR,DARRANGA LCS (INDRGB),,,0.00,,,,,,,,,0,0
6389,06-01-2021,10063010,"Rice, parboiled",KESANG TSHONKHANG,.,Bhutan,Bhutan,.,.,.,.,RIYA STORE,DARRANGA LCS (INDRGB),", , , ,",India,1750.00,0.00,USD,0.00,,0.00,,3500.00,3500.00,KGS,RICE,0.00,,,,,,SAMDRUP-JONKHAR,DARRANGA LCS (INDRGB),,,0.00,,,,,,,,,0,0
6390,06-01-2021,10063010,"Rice, parboiled",ANITA TSHONGKHANG,.,Bhutan,Bhutan,.,.,.,.,SHIVAM ENTERPRISE,LCS JAIGAON (INJIGB),", , , ,",India,230.00,0.00,USD,0.00,,0.00,,500.00,500.00,KGS,MURI RICE 50KG,0.00,,,,,,Phuntsholing,LCS JAIGAON (INJIGB),,,0.00,,,,,,,,,0,0
6391,06-01-2021,10063010,"Rice, parboiled",AREEJ AL FERDOUS. FOR INTERNATIONAL,.,Iraq,Iraq,.,.,.,.,SUPPLE TEK INDUSTRIES PRIVATE LIMITED,KANDLA SEA (INIXY1),"VILLAGE CHABBA,TARN TARAN ROAD,   ,AMRITSAR PUNJAB ,0 ,2100030,9501051191 ,suppletekindustries@gmail.com",India,110116.65,0.00,USD,0.00,,0.00,,255.00,255.00,MTS,PREMIUM INDIAN LONG GRAIN RICE (NON BASM ATI) PACKING IN 1X25 KG BOPP BAG,0.00,,,,,,Umm Qasr,KANDLA SEA (INIXY1),,,0.00,,,,,,,,,0,0
6392,06-01-2021,10063010,"Rice, parboiled",CIHAN GENERAL TRADING CO,.,Iraq,Iraq,.,.,.,https://www.cihan.com,SUPPLE TEK INDUSTRIES PRIVATE LIMITED,KANDLA SEA (INIXY1),"VILLAGE CHABBA,TARN TARAN ROAD,   ,AMRITSAR PUNJAB ,0 ,2100030,9501051191 ,suppletekindustries@gmail.com",India,31487.91,0.00,USD,0.00,,0.00,,51.00,51.00,MTS,INDIAN LONG GRAIN SELLA RICE (NON BASMAT I) PACKING IN 1X30 KG BOPP BAG WITH PP I NNER,0.00,,,,,,Umm Qasr,KANDLA SEA (INIXY1),,,0.00,,,,,,,,,0,0
6393,06-01-2021,100630,"Rice, Semi-Milled Or Wholly Milled, Whether Or Not Polished Or Glazed","BETA KYRGYZSTAN INTERNATIONAL, INC.","104B, L.TOLSTOY,   BISHKEK,   KYRGYZTAN",Kyrgyzstan,Kyrgyzstan,.,.,.,https://beta.az,,,"56-57 KM STONE G.T. KARNAL ROAD VILLAGE LARSAULI SONEPAT -131039, , ИНДИЯ , HARYANA",India,19200.00,0.00,USD,0.00,,24240.00,Kg.,0.00,24240.00,KGS,РИС,0.00,,,,,,"МТО ""АЛАМЕДИН""",,"Товарищество с ограниченной ответственностью ""ТӨРЕ ЛОГИСТИК""","KZ , Алмалинский , 75 , г. Алматы , Казахстан, Алматинская обл., г. Алматы, ул. Ауэзова, д. 14а",0.00,,,,,,,,,0,0
6394,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),JAI MATA DI TRADING SARL.,RUE CM-8 PORTE NO 302 BANIWOUMBOU,Niger,NE - Niger,.,.,.,.,EURO EXPORTS PRIVATE LIMITED,KAKINADA SEA (INKAK1),"ROOM NO.1, 4TH FLOOR,SODHI COMPLEX,VISHWAKARMA CHOWK,MILLER GANJ,   ,LUDHIANA, PUNJAB ,141003 ,0161-5050112 ,",India,226960.70,0.00,USD,0.00,,0.00,,722.00,722.00,MTS,INDIAN WHITE RICE 25%   25KGS PACKING - BREAK BULK CARGO,0.00,,,,,,Cotonou,KAKINADA SEA (INKAK1),,,0.00,,,,,,,,,0,0
6395,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),RITTIKA STORE,.,Nepal,NP - Nepal,.,.,.,.,SHIKHAR FOODS PVT. LTD.,SONAULI LCS (INSNLB),"WARD NO. 5, GHANSHYAM NAGAR  NAUTANWA ,MAHARAJGANJ (UP) ,PIN-273164 ,05522/234256,234636,236117 ,shikharfoods@yahoo.co.in",India,8820.00,0.00,USD,0.00,,0.00,,21000.00,21000.00,KGS,NON BASMATI RICE,0.00,,,,,,Bhairawa,SONAULI LCS (INSNLB),,,0.00,,,,,,,,,0,0
6396,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),BALA JI TRADERS,.,Nepal,Nepal,.,.,.,.,JMP INDUSTRY PVT.LTD.,LCS Nepalgunj Road (INNGRB ),"15/2,MADAN MOHAN MALVIYA MARG   ,LUCKNOW UP ,PIN-226001 ,09005071437 ,",India,26460.00,0.00,USD,0.00,,0.00,,63000.00,63000.00,KGS,NON BASMATI RICE,0.00,,,,,,.NEPAL,LCS Nepalgunj Road (INNGRB ),,,0.00,,,,,,,,,0,0
6397,06-01-2021,10063010,"Rice, parboiled",MAHESWARI STORE,.,Nepal,Nepal,.,.,.,.,BARFANI AGRO PRODUCTS PRIVATE LIMITED,PANITANKI-NAXALBARI (INPNTB),", , , ,",India,3875.00,0.00,USD,0.00,,0.00,,12500.00,12500.00,KGS,NON BASMATI RICE 500 BAGS X 25 KGS,0.00,,,,,,Kakarbitta (Jhapa),PANITANKI-NAXALBARI (INPNTB),,,0.00,,,,,,,,,0,0
6398,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),VISHAL TRADING CO.,.,Nepal,NP - Nepal,.,.,.,.,LAXMI RICE MILL,SONAULI LCS (INSNLB),", , , ,",India,23940.00,0.00,USD,0.00,,0.00,,63000.00,63000.00,KGS,NON BASMATI RICE,0.00,,,,,,Bhairawa,SONAULI LCS (INSNLB),,,0.00,,,,,,,,,0,0
6399,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SHIV SHAKTI AGRI PVT.LTD,.,Nepal,Nepal,.,.,.,.,JK HITECH RICE MILL PRIVATE LIMITED,RAXAUL (INRXLB),"302, SAKET TOWER,  S P VERMA ROAD, ,PATNA / BIHAR - ,PIN-800001 ,0612-3269678 ,sahil.jk@hotmail.com",India,11022.00,0.00,USD,0.00,,0.00,,600.00,600.00,NOS,RICE (50 KG/BAG ) ( NON BASMATI RICE ),0.00,,,,,,Birgunj,RAXAUL (INRXLB),,,0.00,,,,,,,,,0,0
6400,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SUYOGYA ENTERPRISES,.,Nepal,Nepal,.,.,.,.,GSS INDUSTRIES LIMITED,SONAULI LCS (INSNLB),"283, JAFRABAD  YADAV CHAURAHA, JALALPUR ,AMBEDKAR NAGAR - U.P. ,PIN-224149 ,05275263153 ,gssindustrieslimited@gmail.com",India,10250.00,0.00,USD,0.00,,0.00,,25000.00,25000.00,KGS,NON BASMATI RICE,0.00,,,,,,Bhairawa,SONAULI LCS (INSNLB),,,0.00,,,,,,,,,0,0
6401,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),DEEPAK TRADERS,.,Nepal,NP - Nepal,.,.,.,.,AROHUL FOODS PVT.LTD.,LCS Nepalgunj Road (INNGRB ),"CHAWNI BAZAR   ,BAHRAICH UP ,PIN-271801 ,9415054211 ,atulsaketfoods@rediffmail.com",India,15120.00,0.00,USD,0.00,,0.00,,42000.00,42000.00,KGS,NON BASMATI RICE,0.00,,,,,,.NEPAL,LCS Nepalgunj Road (INNGRB ),,,0.00,,,,,,,,,0,0
6402,06-01-2021,10063020,Basmati Rice,SAGARMATHA AGRO INDUSTRIES PVTLTD.,.,Nepal,NP - Nepal,.,.,.,.,HOUSE OF GRAINS,SONAULI LCS (INSNLB),", , , ,",India,5670.00,0.00,USD,0.00,,0.00,,7000.00,7000.00,KGS,RICE BASMATI,0.00,,,,,,Bhairawa,SONAULI LCS (INSNLB),,,0.00,,,,,,,,,0,0
6403,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),GUNJESHWARI TRADE LINK PVTLTD.,.,Nepal,NP - Nepal,.,.,.,.,LAXMI RICE MILL,SONAULI LCS (INSNLB),", , , ,",India,7980.00,0.00,USD,0.00,,0.00,,21000.00,21000.00,KGS,NON BASMATI RICE,0.00,,,,,,Bhairawa,SONAULI LCS (INSNLB),,,0.00,,,,,,,,,0,0
6404,06-01-2021,10063010,"Rice, parboiled",KHIMJI RAMDAS LLC.,.,Oman,Oman,.,.,.,https://khimji.com,SRI RAMA MODERN & PARA BOILED RICE MILL,KOLKATA SEA (INCCU1),"SARANGAPUR VILLAGENIZAMABAD.   ,ANDHRA PRADESH ,503186 ,0846273121 ,srmpbrm@yahoo.com",India,29267.25,0.00,USD,0.00,,0.00,,75.00,75.00,MTS,IR 64 BOILED RICE (NON-BASMATI) (PROCURE FROM PRIVATE HELD STOCK) WE INTND TO CL AIM RODTEP ON THE E,0.00,,,,,,Salalah,KOLKATA SEA (INCCU1),,,0.00,,,,,,,,,0,0
6405,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),TEEJAN JALEEL LLC.,"PO BOX 2251,MUSCAT",Oman,Oman,968-24812384,.,TIMSHAK@JALEELFMCG.COM,https://www.jaleelholdings.com,"A.K. AHAMED MODERN RICE MILL,",TUTICORIN SEA (INTUT1),"40/2, MANNARPALAYAM ROAD,ALLIKUTTAI POST,   ,SALEM/TAMILNADU. ,636003 ,240703/241040/FAX NO.268327 ,kadhir_rice@rediffmail.com",India,3857.00,0.00,USD,0.00,,0.00,,6650.00,6650.00,KGS,NON BASMATI RICE 1330 BAGS KURUVA RICE 5 KG,0.00,,,,,,Sohar,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
6406,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SUNCONS TRADING & CONTRACTING W.L.L.,"PO BOX 202293,DOHA",Qatar,Qatar,974-44550945,.,GM@SUNCOINS.NET,https://tfsuncons.com.qa,LG AGRO INDUSTRIES,JRY KANPUR ICD (INKNU6),"NO.6-11-127, NAMDEV WADA,   ,NIZAMABAD, AP. ,0 ,08462651554 ,lg.agroindustries.yahoo.com",India,45115.55,0.00,USD,0.00,,0.00,,104.02,104.02,MTS,2972 BAGS SONA MASOORI (INDIAN) NON BASM ATI RICE EACH BAGS 35 KGS BRAND 91 TELAN GANA GOLD,0.00,,,,,,PORT HAMAD,JRY KANPUR ICD (INKNU6),,,0.00,,,,,,,,,0,0
6407,06-01-2021,10063010,"Rice, parboiled",YASSIR EMAD TRADING ENTERPRISES,"YASSIR EMAD TRADING ENTERPRISES, OMDURMAN SUDAN",Sudan,Sudan,.,.,.,.,SHRI VENUE EXPORTS,MUNDRA SEA (INMUN1),"4A,GROUND FLOOR,DHUN BUILDING,14,DADASAHEB PHALKE ROAD,DADAR-E   ,MUMBAI,MAHARASHTRA ,400014 ,022-24163693 ,venue@vsnl.com",India,0.85,0.00,USD,0.00,,0.00,,1.00,1.00,NOS,ARN NO. AD270420000947A DT. 01.04.2020,0.00,,,,,,Sudan,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
6408,06-01-2021,10063010,"Rice, parboiled",YASSIR EMAD TRADING ENTERPRISES,"YASSIR EMAD TRADING ENTERPRISES, OMDURMAN SUDAN",Sudan,Sudan,.,.,.,.,SHRI VENUE EXPORTS,MUNDRA SEA (INMUN1),"4A,GROUND FLOOR,DHUN BUILDING,14,DADASAHEB PHALKE ROAD,DADAR-E   ,MUMBAI,MAHARASHTRA ,400014 ,022-24163693 ,venue@vsnl.com",India,0.85,0.00,USD,0.00,,0.00,,1.00,1.00,NOS,GST INVOICE NO. SVE/63/2020-21 DT. 6.1.2 21,0.00,,,,,,Sudan,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
6409,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),PERISSOS VITORIA,.,Timor-Leste,Timor-Leste,.,.,.,.,SRI SUMUKHA VEERESWARA RICE MILL,VIZAG SEA (INVTZ1),"PILLARAYA STREET  YANAM ,U.T. OF PUDUCHERRY ,PIN-533464 ,0884-2321236 ,ssvrm_sri@yahoo.com",India,83200.00,0.00,USD,0.00,,0.00,,260.00,260.00,MTS,INDIAN WHITE RICE15%BROKEN(Non- Basmati),0.00,,,,,,Dili,VIZAG SEA (INVTZ1),,,0.00,,,,,,,,,0,0
6410,06-01-2021,10063020,Basmati Rice,YEMEN STORES FOR,.,Yemen,YE - Yemen,.,.,.,.,WHITEFIELDS OVERSEAS LTD.,MUNDRA SEA (INMUN1),"5 COMMUNITY CENTRE3RD FLOOR EAST OF KAILASH   ,DELHI ,110065 ,01294759999 ,accounts@whitefields.in",India,29060.50,0.00,USD,0.00,,0.00,,50.00,50.00,MTS,1121 GOLDEN SELLA BASMATI RICE PACKED IN 10 KG BAG AND 4 SUCH BAGS IN A MASTER P P BAG ( OTHER DETAI,0.00,,,,,,Aden,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
6411,06-01-2021,10063020,Basmati Rice,AL MAGHALI COMPANY FOR TRADINGLTD.,.,Yemen,Yemen,.,.,.,http://www.almaghali.com,SUN FOOD OVERSEAS,SONEPAT ICD (INBDM6),"KUTABPUR ROAD OPPOSITE HARINAGAR null   ,KAITHAL/HARYANA ,0 , ,",India,79212.00,0.00,USD,0.00,,0.00,,92.00,92.00,MTS,AMAZON BRAND INDIAN BASMATI PURE 1121 ST,0.00,,,,,,Aden,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
6412,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),BAWA FOOD TRADING CO. W.L.L.,.,Bahrain,Bahrain,.,.,.,.,"UDAYAKUMAR MODERN RICE MILL,",TUTICORIN SEA (INTUT1),"315/A,B, PUTHUR ITTERY ROAD,  NETHIMEDU, ,SALEM/TAMILNADU. ,PIN-636002 ,0427-270031/270351 ,gopinathds@yahoo.com",India,11000.00,0.00,USD,0.00,,0.00,,25000.00,25000.00,KGS,MATTA RICE,0.00,,,,,,Khalifa Bin Salman P,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
6413,06-01-2021,10063010,"Rice, parboiled",SAHA BROTHERS,.,Bhutan,Bhutan,.,.,.,.,RAJESH STORE,DARRANGA LCS (INDRGB),", , , ,",India,4676.50,0.00,USD,0.00,,0.00,,9950.00,9950.00,KGS,RICE,0.00,,,,,,SAMDRUP-JONKHAR,DARRANGA LCS (INDRGB),,,0.00,,,,,,,,,0,0
6414,06-01-2021,10063010,"Rice, parboiled",JATAN PRASAD LALCHAND PRASAD,.,Bhutan,BT - Bhutan,.,.,.,.,MAMA BHAGNA MINI RICE MILL,LCS JAIGAON (INJIGB),", , , ,",India,8340.00,0.00,USD,0.00,,0.00,,250.00,250.00,QTL,NON BRAND RAW RICE 25 KG,0.00,,,,,,Phuntsholing,LCS JAIGAON (INJIGB),,,0.00,,,,,,,,,0,0
6415,06-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),FOOD CORP. OF BHUTAN,.,Bhutan,Bhutan,.,.,.,.,SHREE SHAKAMBARI INDUSTRIES PVT. LTD.,DARRANGA LCS (INDRGB),"55/1A, STRAND ROAD,   ,KOLKATA ,W.B. ,PIN-700006 ,033-22595825/22595826. ,",India,12480.00,0.00,USD,0.00,,0.00,,26000.00,26000.00,KGS,RAW RICE,0.00,,,,,,SAMDRUP-JONKHAR,DARRANGA LCS (INDRGB),,,0.00,,,,,,,,,0,0
6416,06-01-2021,10063020,Basmati Rice,SNOOR FARABAR BASHMAGH INTER,.,Iraq,IQ - Iraq,.,.,.,.,SUPPLE TEK INDUSTRIES PRIVATE LIMITED,KANDLA SEA (INIXY1),"VILLAGE CHABBA,TARN TARAN ROAD,   ,AMRITSAR PUNJAB ,0 ,2100030,9501051191 ,suppletekindustries@gmail.com",India,29157.21,0.00,USD,0.00,,0.00,,51.00,51.00,MTS,INDIAN BASMATI RICE PACKING IN 1X30 KG B OPP BAG WITH PP INNER,0.00,,,,,,Bandar Abbas,KANDLA SEA (INIXY1),,,0.00,,,,,,,,,0,0
6417,06-01-2021,10063010,"Rice, parboiled",SNOOR FARABAR BASHMAGH INTER,.,Iraq,IQ - Iraq,.,.,.,.,SUPPLE TEK INDUSTRIES PRIVATE LIMITED,KANDLA SEA (INIXY1),"VILLAGE CHABBA,TARN TARAN ROAD,   ,AMRITSAR PUNJAB ,0 ,2100030,9501051191 ,suppletekindustries@gmail.com",India,30641.31,0.00,USD,0.00,,0.00,,51.00,51.00,MTS,BEST LONG GRAIN RICE (NON BASMATI) PACKI NG IN 1X25 KG BOPP BAG WITH PP INNER,0.00,,,,,,Bandar Abbas,KANDLA SEA (INIXY1),,,0.00,,,,,,,,,0,0
