NO,ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,IMPORTER COUNTRY,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS
4698,07-01-2019,10063020,Basmati Rice,DURU BULGUR GIDA SAN. VE TIC. A.S.,.,Iraq,IQ - Iraq,.,.,.,.,STAR GLOBAL MULTI VENTURES PRIVATE LIMITED,"24-A SHREE RAM ROAD CIVIL LINES   ,DELHI ,0 ,91-011-23678795 ,rkg@rakeshgulati.com",India,10972.50,0.00,USD,0.00,,0.00,,9.50,MTS,INDIAN MILLED SELLA 1121 BASMATI RICE,0.00,,,,,,Mersin,LONI ICD (INLON6),,,0.00,,,,,,,,,0,0
4699,07-01-2019,10063020,Basmati Rice,DURU BULGUR GIDA SAN. VE TIC. A.S.,.,Iraq,IQ - Iraq,.,.,.,.,STAR GLOBAL MULTI VENTURES PRIVATE LIMITED,"24-A SHREE RAM ROAD CIVIL LINES   ,DELHI ,0 ,91-011-23678795 ,rkg@rakeshgulati.com",India,11685.00,0.00,USD,0.00,,0.00,,9.50,MTS,INDIAN MILLED SELLA 1121 BASMATI RICE,0.00,,,,,,Mersin,LONI ICD (INLON6),,,0.00,,,,,,,,,0,0
4700,07-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SAAZ COMPANY PVTLTD.,.,Maldives,Maldives,.,.,.,.,FINESSE MARKET LINK,"TC 9/328 (5) LA-4JAWAHAR NAGAR   ,TRIVANDRUM, KERALA ,695003 ,0471-2725885 ,exports@thefinessegroup.com",India,870.00,0.00,USD,0.00,,0.00,,1000.00,KGS,RICE (NON BASMATI),0.00,,,,,,MALE,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
4701,07-01-2019,10063020,Basmati Rice,BIN MAHFOOZ & BAJABAIR SFZC LLC.,.,Oman,Oman,.,.,.,.,KINDA OVERSEAS PRIVATE LIMITED,"H.NO. 159, NEW GRAIN MARKET,GT ROA  D, KARNAL -132001 ,KARNAL,HARYANA ,PIN-132001 ,919053102000 ,kindaoverseas@gmail.com",India,31030.00,0.00,USD,0.00,,0.00,,29.00,MTS,INDIAN 1121 CREAMY BASMATI STEAM RICE PA,0.00,,,,,,Salalah,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4702,07-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),TEEJAN JALEEL LLC.,"PO BOX 2251,MUSCAT",Oman,Oman,968-24812384,.,TIMSHAK@JALEELFMCG.COM,https://www.jaleelholdings.com,"A.K. AHAMED MODERN RICE MILL,","40/2, MANNARPALAYAM ROAD,ALLIKUTTAI POST,   ,SALEM/TAMILNADU. ,636003 ,240703/241040/FAX NO.268327 ,kadhir_rice@rediffmail.com",India,1012.00,0.00,USD,0.00,,0.00,,1150.00,KGS,NON BASMATI RICE 115 BAGS SONA MASURI RI,0.00,,,,,,Sohar,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
4703,07-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),BEAUTIFUL TREE FOOD STUFF W.L.L.,.,Qatar,Qatar,.,.,.,http://www.sensefoodstuff.com,BLS IMPEX PRIVATE LIMITED,"NO.8-2-293/3, E-VENUE APTS, FLAT NO.304, ROAD NO.14,   ,BANJARA HILLS, HYDERABAD, AP. ,0 ,040-233551125 ,blsimpexpvtltd@gmail.com",India,34715.52,0.00,USD,0.00,,0.00,,52.92,MTS,INDIAN NON BASMATI RICE (PACKED IN NEW P,0.00,,,,,,PORT HAMAD,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4704,07-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),FIVE GROUP TRADING & CONTRACTING CO,P.O.BOX NO.31075 DOHA-QATAR TEL:+97444513537 FAX:+97444513538,Qatar,Qatar,974-44680703,.,FIVEGROUPACCOUNTS@GMAIL.COM,.,SCM AGROTECH ENTERPRISES PRIVATE LIMITED,"165&166A,ZONE1-M.P NAGAR,   ,BHOPAL,MADHYA PRADESH ,PIN-462011 ,919893377747 ,sahib_gangwani@hotmail.com",India,24419.52,0.00,USD,0.00,,0.00,,50.04,MTS,SONAMASOORI RICE (NON BASMATI) PKD IN 18,0.00,,,,,,PORT HAMAD,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4705,07-01-2019,10063010,"Rice, parboiled",DIAMOND GRAINS TRADING LLC.,.,Somalia,Somalia,.,.,.,.,TRIMURTI ENTERPRISES,", , , ,",India,177550.00,0.00,USD,0.00,,0.00,,530.00,MTS,INDIAN NON BASMATI PARBOILED RICE PACKED,0.00,,,,,,Kismayu,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4706,07-01-2019,10063020,Basmati Rice,YEHIA SUHAIL & BROS FOR TRADING A,.,Yemen,YE - Yemen,.,.,.,.,PCL FOODS PRIVATE LIMITED,"UNIT NO.219, PLOT NO.2, VARDHMAN CROWN MALL, SEC-19, DWARKA   ,NEW DELHI ,0 ,0124-4212688 ,sandeep.rustogi@pclworld.net",India,46000.00,0.00,USD,0.00,,0.00,,50.00,MTS,"INDIAN PUSA BASMATI GOLDEN SELA RICE, PA",0.00,,,,,,ADEN,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4707,07-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),NIMEL CO SARL.,.,Burkina Faso,BURKINA FASO,.,.,.,.,EASTMAN INTERNATIONAL,"B-XXX-2185/C-203/1,PHASE VII,FOCAL POINT   ,LUDHIANA ,141010 ,2673932, 2673933 ,eastman@eastman-intl.com",India,0.00,0.00,USD,0.00,,0.00,,0.00,KGS,WE INTEND TO CLAIM REWARDS UNDER MERCHAN,0.00,,,,,,Lome,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
4708,07-01-2019,10063010,"Rice, parboiled",BABA SONS W.L.L.,.,Bahrain,Bahrain,.,.,.,.,CHIRACKAL AGRO MILLS,"II/105 D, MAROTTICHODU  MATTOOR, KALADY ,ERNAKULAM DIST.,KERALA ,PIN-683574 ,463508 ,periyarrice@satyam.net.in",India,1066.08,0.00,USD,0.00,,0.00,,2.00,MTS,PERIYAR PAR BOILED MATTA RICE(VADI) LONG,0.00,,,,,,BAHRAIN,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
4709,07-01-2019,10063010,"Rice, parboiled",BABA SONS W.L.L.,.,Bahrain,Bahrain,.,.,.,.,CHIRACKAL AGRO MILLS,"II/105 D, MAROTTICHODU  MATTOOR, KALADY ,ERNAKULAM DIST.,KERALA ,PIN-683574 ,463508 ,periyarrice@satyam.net.in",India,2124.36,0.00,USD,0.00,,0.00,,4.00,MTS,PERIYAR PAR BOILED PONNI RICE PACKED IN,0.00,,,,,,BAHRAIN,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
4710,07-01-2019,10063020,Basmati Rice,ARIFA GULF TRADING CO. W.L.L.,P.O.BOX 21837   KINGDOM OF BAHRAIN,Bahrain,BH - Bahrain,.,.,.,.,BHOLA NATH MAM RAJ,", , , ,",India,22748.40,0.00,USD,0.00,,0.00,,25.56,MTS,"SULTAN BRAND, INDIAN LONG GRAIN PUSA WHI",0.00,,,,,,BAHRAIN,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
4711,07-01-2019,10063010,"Rice, parboiled",ZENITH MULTI TRADING DMCC.,.,Benin,BJ - Benin,.,.,.,.,LOGAN MINERALS PRIVATE LIMITED.,"224A, A. J. C. BOSE ROAD,9TH FLOOR,  KRISHNA, SUITE NO.904 & 905, ,KOLKATA,W.B. ,PIN-700017 ,033-4060-8141 ,info@loganminerals.com",India,104550.00,0.00,EUR,0.00,,0.00,,255.00,MTS,INDIAN LONG GRAIN PARBOILED RICE (IR-36),0.00,,,,,,Cotonou,VIZAG SEA (INVTZ1),,,0.00,,,,,,,,,0,0
4712,07-01-2019,10063010,"Rice, parboiled","A,G,T,F",.,Djibouti,DJ - Djibouti,.,.,.,.,MUNDRA EXIM,"ASHUTOSHDHAM-1, PLOT NO.7, BAROI ROAD, NR. SORATHIYA HOSPITAL,   ,MUNDRA (KUTCH) ,0 ,0283222308 ,mundraeim@gmail.com",India,101230.00,0.00,USD,0.00,,0.00,,265.00,MTS,"INDIAN PARBOILED RICE, CLEAN SORTEX (N",0.00,,,,,,Djibouti,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4713,07-01-2019,10063020,Basmati Rice,BOUSHABA IMPORT EXPORT EURL.,.,Algeria,Algeria,.,.,.,https://groupe-boushaba.com,SULSON OVERSEAS PRIVATE LIMITED,"WZ-34 MANOHAR PARK,EAST PUNJABIBAGH   ,NEW DELHI ,110026 ,28316270 ,",India,42750.00,0.00,USD,0.00,,0.00,,38.00,MTS,INDIAN 1121 SELLA BASMATI RICE SORTEXED,0.00,,,,,,Alger,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
4714,07-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),ETABLISSEMENT DIALL,.,Guinea,GN - Guinea,.,.,.,.,SRI CHITRA AGRI EXPORTS,"D.NO.40-1-100/1, BLOCK `A`  NDR COMPLEX, SWC GODOWN ,KAKINADA, E.G.DISTRICT, A.P. ,PIN-533007 ,0884-3293523 ,scaexports@yahoo.co.in",India,99840.00,0.00,USD,0.00,,0.00,,260.00,MTS,INDIAN WHITE RICE IR 64 BROKEN 25 PCT. P,0.00,,,,,,CONAKRY,KRISHNAPATNAM PORT SEA (INKRI1),,,0.00,,,,,,,,,0,0
4715,07-01-2019,10063010,"Rice, parboiled",AARVI GENERAL TRADING LLC.,.,Guinea,GN - Guinea,.,.,.,.,RADIKA EXIM,"A-85 ROAD NO.9,V.K.I. AREA,   ,JAIPUR ,302013 ,09414072319,0141-2231869 ,global@radikaexim.com",India,48100.00,0.00,USD,0.00,,0.00,,130.00,MTS,INDIANPARBOILEDRICE(NONBASMATI)(UND.ESEA,0.00,,,,,,CONAKRY,KOLKATA SEA (INCCU1),,,0.00,,,,,,,,,0,0
4716,07-01-2019,10063020,Basmati Rice,SHARKAT AL SAQER AL ZAHABI LESENA?A,.,Israel,IL - Israel,.,.,.,.,P.K.OVERSEAS PVT.LTD.,"18/20,W.E..A.ARYA SAMAJ ROADKAROL BAGH   ,NEW DELHI ,110005 ,28753013 ,info@pkoverseas.com",India,26160.00,0.00,USD,0.00,,0.00,,24.00,MTS,INDIAN SELLA BASMATI RICE PACKED IN BAG,0.00,,,,,,Ashdod,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4717,07-01-2019,10063020,Basmati Rice,GURI AAOLTD.,.,Israel,Israel,.,.,.,.,EMSONS EXIM PRIVATE LIMITED,"IEC Details FLAT NO.2A,2ND FLOOR,BELVEDERE COURT,SANE GURUJI MARG,MAHALAXMI,   ,MUMBAI-M.S ,0 ,9920140691 ,russoeli@gmail.com",India,21555.60,0.00,USD,0.00,,0.00,,17040.00,KGS,PREMIUM BASMATI RICE BROKEN RATE 1-2% WE,0.00,,,,,,Ashdod,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
4718,07-01-2019,10063020,Basmati Rice,OYOUN AL NEEM TRADING CO,.,Iraq,Iraq,.,.,.,.,STAR GLOBAL MULTI VENTURES PRIVATE LIMITED,"24-A SHREE RAM ROAD CIVIL LINES   ,DELHI ,0 ,91-011-23678795 ,rkg@rakeshgulati.com",India,221778.00,0.00,USD,0.00,,0.00,,199.80,MTS,INDIAN WHITE SELLA BASMATI RICE PACKING:,0.00,,,,,,Umm Qasr,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4719,07-01-2019,10063010,"Rice, parboiled",CLASSIC FASHION APPAREL INDUSTRY,.,Jordan,Jordan,.,.,.,https://www.classicfashionapparel.com,WELTWEIT AGRI EXPORTS LLP,"NAGARDAS MENSION, NR BALAJI STEEL, DHEKU RD,   ,AMALNER, M.S ,0 ,02587 - 222211 ,weltweit.agniexports@gmail.com.",India,51610.00,0.00,USD,0.00,,0.00,,130.00,MTS,INDIAN LONG GRAIN PARBOILED RICE (NON BA,0.00,,,,,,Aqaba (El Akaba),NAGPUR ICD (INNGP6),,,0.00,,,,,,,,,0,0
4720,07-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),ABINCO MALDIVES PVTLTD.,.,Maldives,Maldives,.,.,.,.,FINESSE MARKET LINK,"TC 9/328 (5) LA-4JAWAHAR NAGAR   ,TRIVANDRUM, KERALA ,695003 ,0471-2725885 ,exports@thefinessegroup.com",India,800.00,0.00,USD,0.00,,0.00,,1000.00,KGS,RICE (NON BASMATI) SORTED PAVIZHAM,0.00,,,,,,MALE,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
4721,07-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SAAZ COMPANY PVTLTD.,.,Maldives,Maldives,.,.,.,.,FINESSE MARKET LINK,"TC 9/328 (5) LA-4JAWAHAR NAGAR   ,TRIVANDRUM, KERALA ,695003 ,0471-2725885 ,exports@thefinessegroup.com",India,432.00,0.00,USD,0.00,,0.00,,480.00,KGS,RICE (NON BASMATI)5KGX8X1,0.00,,,,,,MALE,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
4722,07-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SAAZ COMPANY PVTLTD.,.,Maldives,Maldives,.,.,.,.,FINESSE MARKET LINK,"TC 9/328 (5) LA-4JAWAHAR NAGAR   ,TRIVANDRUM, KERALA ,695003 ,0471-2725885 ,exports@thefinessegroup.com",India,18.00,0.00,USD,0.00,,0.00,,20.00,KGS,RICE (NON BASMATI) 5KGX4X1,0.00,,,,,,MALE,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
4723,07-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),TAJ EXOTICA TOURIST RESORT,.,Maldives,Maldives,.,.,.,.,MURUGHA ENTERPRISES,"1/261-A, SAYUJYAM,  THRIKODITHANAM P.O., CHANGANASSERY, ,KOTTAYAM, KERALA. ,PIN-686105 ,9447074028 ,sachvijay@gmail.com",India,375.00,0.00,USD,0.00,,0.00,,125.00,KGS,NON BASMATHI RICE 25KG X 10 BAG,0.00,,,,,,MALE,TRIVANDRUM ACC (INTRV4),,,0.00,,,,,,,,,0,0
4724,07-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),S N G AGRO PVTLTD.,.,Nepal,Nepal,.,.,.,.,SHREE SAI ORGANIC FOODS PRIVATE LIMITED,"1ST FLOOR, MAA HERO SERVICE STATION  BUILDING, KAMALNATH NAGAR, ,BETTIAH, WEST CHAMPARAN / BIHAR - ,PIN-845438 ,06254-232445, 09771631111 ,shreesaiorganic@gmail.com",India,845250.00,0.00,INR,0.00,,0.00,,21000.00,KGS,NON BASMATI RICE,0.00,,,,,,Kathmandu,RAXAUL (INRXLB),,,0.00,,,,,,,,,0,0
4725,07-01-2019,10063020,Basmati Rice,BIN MAHFOOZ & BAJABAIR SFZC LLC.,.,Oman,Oman,.,.,.,.,KINDA OVERSEAS PRIVATE LIMITED,"H.NO. 159, NEW GRAIN MARKET,GT ROA  D, KARNAL -132001 ,KARNAL,HARYANA ,PIN-132001 ,919053102000 ,kindaoverseas@gmail.com",India,23835.00,0.00,USD,0.00,,0.00,,21.00,MTS,INDIAN 1121 GOLDEN BASMATI SELLA RICE PA,0.00,,,,,,Salalah,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4726,07-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),BIN MAHFOOZ & BAJABAIR SFZC LLC.,.,Oman,Oman,.,.,.,.,KINDA OVERSEAS PRIVATE LIMITED,"H.NO. 159, NEW GRAIN MARKET,GT ROA  D, KARNAL -132001 ,KARNAL,HARYANA ,PIN-132001 ,919053102000 ,kindaoverseas@gmail.com",India,33660.00,0.00,USD,0.00,,0.00,,51.00,MTS,INDIAN SHARBATCREAMY SELLA RICE(NON-BASM,0.00,,,,,,Salalah,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4727,07-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),TEEJAN JALEEL LLC.,"PO BOX 2251,MUSCAT",Oman,Oman,968-24812384,.,TIMSHAK@JALEELFMCG.COM,https://www.jaleelholdings.com,"A.K. AHAMED MODERN RICE MILL,","40/2, MANNARPALAYAM ROAD,ALLIKUTTAI POST,   ,SALEM/TAMILNADU. ,636003 ,240703/241040/FAX NO.268327 ,kadhir_rice@rediffmail.com",India,2194.50,0.00,USD,0.00,,0.00,,3325.00,KGS,NON BASMATI RICE 665 BAGS IDLY DOSA RICE,0.00,,,,,,Sohar,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
4728,07-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),TEEJAN JALEEL LLC.,"PO BOX 2251,MUSCAT",Oman,Oman,968-24812384,.,TIMSHAK@JALEELFMCG.COM,https://www.jaleelholdings.com,"A.K. AHAMED MODERN RICE MILL,","40/2, MANNARPALAYAM ROAD,ALLIKUTTAI POST,   ,SALEM/TAMILNADU. ,636003 ,240703/241040/FAX NO.268327 ,kadhir_rice@rediffmail.com",India,161.50,0.00,USD,0.00,,0.00,,170.00,KGS,NON BASMATI RICE 85 BAGS PONNY RAW RICE,0.00,,,,,,Sohar,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
4729,07-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),TEEJAN JALEEL LLC.,"PO BOX 2251,MUSCAT",Oman,Oman,968-24812384,.,TIMSHAK@JALEELFMCG.COM,https://www.jaleelholdings.com,"A.K. AHAMED MODERN RICE MILL,","40/2, MANNARPALAYAM ROAD,ALLIKUTTAI POST,   ,SALEM/TAMILNADU. ,636003 ,240703/241040/FAX NO.268327 ,kadhir_rice@rediffmail.com",India,363.00,0.00,USD,0.00,,0.00,,550.00,KGS,NON BASMATI RICE 110 BAGS MATTA RICE 5KG,0.00,,,,,,Sohar,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
4730,07-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),TEEJAN JALEEL LLC.,"PO BOX 2251,MUSCAT",Oman,Oman,968-24812384,.,TIMSHAK@JALEELFMCG.COM,https://www.jaleelholdings.com,"A.K. AHAMED MODERN RICE MILL,","40/2, MANNARPALAYAM ROAD,ALLIKUTTAI POST,   ,SALEM/TAMILNADU. ,636003 ,240703/241040/FAX NO.268327 ,kadhir_rice@rediffmail.com",India,152.00,0.00,USD,0.00,,0.00,,160.00,KGS,NON BASMATI RICE 80 BAGS SONA MASURI RIC,0.00,,,,,,Sohar,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
4731,07-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),TEEJAN JALEEL LLC.,"PO BOX 2251,MUSCAT",Oman,Oman,968-24812384,.,TIMSHAK@JALEELFMCG.COM,https://www.jaleelholdings.com,"A.K. AHAMED MODERN RICE MILL,","40/2, MANNARPALAYAM ROAD,ALLIKUTTAI POST,   ,SALEM/TAMILNADU. ,636003 ,240703/241040/FAX NO.268327 ,kadhir_rice@rediffmail.com",India,4089.00,0.00,USD,0.00,,0.00,,4700.00,KGS,NON BASMATI RICE 235 BAGS THANJAVUR WHIT,0.00,,,,,,Sohar,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
4732,07-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),TEEJAN JALEEL LLC.,"PO BOX 2251,MUSCAT",Oman,Oman,968-24812384,.,TIMSHAK@JALEELFMCG.COM,https://www.jaleelholdings.com,SOUTHERN HEALTH FOODS PRIVATE LIMITED,"AL-84, 1ST FLOOR, 4TH STREET, 11TH MAIN ROAD,   ,ANNA NAGAR, CHENNAI, TAMILNADU. , ,044-26286620 ,mannafoodsindia@gmail.com",India,540.00,0.00,USD,0.00,,0.00,,500.00,PAC,MANNA BROWN RICE - 1 KG,0.00,,,,,,Sohar,KATTUPALLI PORT SEA (INKAT1),,,0.00,,,,,,,,,0,0
4733,07-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),TEEJAN JALEEL LLC.,"PO BOX 2251,MUSCAT",Oman,Oman,968-24812384,.,TIMSHAK@JALEELFMCG.COM,https://www.jaleelholdings.com,"A.K. AHAMED MODERN RICE MILL,","40/2, MANNARPALAYAM ROAD,ALLIKUTTAI POST,   ,SALEM/TAMILNADU. ,636003 ,240703/241040/FAX NO.268327 ,kadhir_rice@rediffmail.com",India,228.00,0.00,USD,0.00,,0.00,,240.00,KGS,NON BASMATI RICE 120 BAGS THANJAVUR WHIT,0.00,,,,,,Sohar,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
4734,07-01-2019,10063010,"Rice, parboiled",KERALA FOOD CENTRE W.L.L.,.,Qatar,Qatar,.,.,.,.,ANANDHA MODERN RICE MILL,"423-1/B, MADRAS - TRICHY ROAD,VIKRAVANDI, VILLUPURAM DISTRICT,   ,TAMILNADU ,605652 ,04146-233207 ,",India,11200.00,0.00,USD,0.00,,0.00,,25.00,MTS,RICE- IDLY RICE (NON- BASMATHI) EACH B,0.00,,,,,,DOHA,KATTUPALLI PORT SEA (INKAT1),,,0.00,,,,,,,,,0,0
4735,07-01-2019,10063010,"Rice, parboiled",KERALA FOOD CENTRE W.L.L.,.,Qatar,Qatar,.,.,.,.,ANANDHA MODERN RICE MILL,"423-1/B, MADRAS - TRICHY ROAD,VIKRAVANDI, VILLUPURAM DISTRICT,   ,TAMILNADU ,605652 ,04146-233207 ,",India,24774.75,0.00,USD,0.00,,0.00,,50.05,MTS,RICE- SONA MASOORI RICE (NON- BASMATHI),0.00,,,,,,DOHA,KATTUPALLI PORT SEA (INKAT1),,,0.00,,,,,,,,,0,0
4736,07-01-2019,10063010,"Rice, parboiled",DIAMOND GRAINS TRADING LLC.,.,Somalia,Somalia,.,.,.,.,HRMM AGRO OVERSEAS PVT.LTD.,"HRMM AGRO OVERSEAS PVT.LTD.   ,SAHARANPUR/U.P. ,0 ,01342-2654331 ,",India,44387.50,0.00,USD,0.00,,0.00,,132.50,MTS,INDIAN NON BASMATI PARBOILED RICE PACKED,0.00,,,,,,Kismayu,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4737,07-01-2019,10063020,Basmati Rice,YEHIA SUHAIL & BROS FOR TRADING A,.,Yemen,YE - Yemen,.,.,.,.,PCL FOODS PRIVATE LIMITED,"UNIT NO.219, PLOT NO.2, VARDHMAN CROWN MALL, SEC-19, DWARKA   ,NEW DELHI ,0 ,0124-4212688 ,sandeep.rustogi@pclworld.net",India,67680.00,0.00,USD,0.00,,0.00,,72.00,MTS,"INDIAN PUSA BASMATI GOLDEN SELA RICE, PA",0.00,,,,,,ADEN,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
4738,07-01-2019,10063000,Semi-milled or wholly milled rice,PREMUNI INVESTMENTSLTD.,PLOT NO 5978 BENAKALE ROAD NOTRTH MEAD P O BOX 38303 LUSAKA ZAMBIA,Zambia,ZM - Zambia,.,.,.,http://premuni.com,ADMIRAL HITEC LOGISTICS(INDIA) PRIVATE LIMITED,"S.D.ROAD SECUNDERABAD-500003.TELANGNA,INDIA",India,2000.00,4718068.65,USD,0.00,,0.00,,430.29,KGM,SONA MASURI RICE,0.00,,,,,,,,,,0.00,,,,,,,,,0,0
4739,06-01-2019,10063020,Basmati Rice,TABIAT SABZ MIHAN,.,Iran,Iran,.,.,.,.,SUPPLE TEK INDUSTRIES PRIVATE LIMITED,"VILLAGE CHABBA,TARN TARAN ROAD,   ,AMRITSAR PUNJAB ,0 ,2100030,9501051191 ,suppletekindustries@gmail.com",India,60828000.00,0.00,INR,0.00,,0.00,,888.00,MTS,BEST LONG GRAIN 1121 RICE PKG IN 4X10 KG,0.00,,,,,,Bandar Abbas,KANDLA SEA (INIXY1),,,0.00,,,,,,,,,0,0
4740,06-01-2019,10063010,"Rice, parboiled",PRIYADARSHINI TRADERSLTD.,.,United Kingdom,United Kingdom,.,.,.,.,VICHAKSHANA CREATIONS," , , , ,",India,2325.00,0.00,GBP,0.00,,0.00,,250.00,BAG,RICE (IDLI) 10KG BAGS ( 2 X 10 ),0.00,,,,,,Felixstowe,CHENNAI SEA (INMAA1),,,0.00,,,,,,,,,0,0
4741,06-01-2019,10063020,Basmati Rice,NOBAHAR E 111 SHAHR SABZ,.,Iran,Iran,.,.,.,.,LEKH RAJ NARINDER KUMAR,"RICE & GENERAL MILLSAMBALA JIND ROAD   ,KAITHAL, HARYANA ,136027 , ,",India,27600000.00,0.00,INR,0.00,,0.00,,345.00,MTS,INDIAN LONG GRAIN 1121 SELLA BASMATI RIC E SORTEX CLEAN.(PKD.IN.4X10KG =40KG MAST ER PP BAGS ALONG W,0.00,,,,,,Bandar Abbas,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
4742,06-01-2019,10063010,"Rice, parboiled",PRIYADARSHINI TRADERSLTD.,.,United Kingdom,United Kingdom,.,.,.,.,VICHAKSHANA CREATIONS," , , , ,",India,4640.00,0.00,GBP,0.00,,0.00,,800.00,BAG,RICE (POONI) 10KG BAGS,0.00,,,,,,Felixstowe,CHENNAI SEA (INMAA1),,,0.00,,,,,,,,,0,0
4743,06-01-2019,10063010,"Rice, parboiled",PRIYADARSHINI TRADERSLTD.,.,United Kingdom,United Kingdom,.,.,.,.,VICHAKSHANA CREATIONS," , , , ,",India,1850.70,0.00,GBP,0.00,,0.00,,398.00,BAG,RICE (IDLI) 10KG BAGS,0.00,,,,,,Felixstowe,CHENNAI SEA (INMAA1),,,0.00,,,,,,,,,0,0
4744,06-01-2019,10063020,Basmati Rice,TABIAT SABZ MIHAN,.,Iran,Iran,.,.,.,.,SUPPLE TEK INDUSTRIES PRIVATE LIMITED,"VILLAGE CHABBA,TARN TARAN ROAD,   ,AMRITSAR PUNJAB ,0 ,2100030,9501051191 ,suppletekindustries@gmail.com",India,21621600.00,0.00,INR,0.00,,0.00,,312.00,MTS,BEST LONG GRAIN 1121 RICE PKG IN 4X10 KG,0.00,,,,,,Bandar Abbas,KANDLA SEA (INIXY1),,,0.00,,,,,,,,,0,0
