NO,ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,IMPORTER COUNTRY,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS
5513,06-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),INDYA FOODSPTYLTD.,.,Australia,Australia,.,.,.,.,"SRI LALITHA INTERNATIONAL,","25/1, SUNKENAHALLI, BULL TEMPLE ROAD,   ,BANGALORE ,0 ,08026607838 ,mpsham@gmail.com",India,10620.00,0.00,USD,0.00,,0.00,,18.00,MTS,IDLY RICE  - 25 KGS (WE INTEND TO CLAIM UNDER CHAPTER - 3 OF FTP BENEFITS),0.00,,,,,,Melbourne,CHENNAI SEA (INMAA1),,,0.00,,,,,,,,,0,0
5514,06-01-2020,10063020,Basmati Rice,PAYAM TEJARAT JASHNVAREH CO,.,Iran,Iran,.,.,.,,PJS OVERSEAS LIMITED,"   , , ,47421100 ,manoj@pjsoverseas.com",India,62400000.00,0.00,INR,0.00,,0.00,,960.00,MTS,INDIAN BASMATI 1121 SELLA RICE PACKED IN,0.00,,,,,,Qeshm,KANDLA SEA (INIXY1),,,0.00,,,,,,,,,0,0
5515,06-01-2020,10063010,"Rice, parboiled",OGAB & HAMOUD AL MALEK TRADING CO.W,"P.O.Box 2106, Safat 13022",Kuwait,KW - Kuwait,+965 24332182/ 24332183/ 24340976,+965 24348804,sales@ogabmalek.com - sales@ohmkw.com,www.ogabmalek.com,MANJILAS FOOD TECH PRIVATE LIMITED,"TC-16/1382,  SASTHRI ROAD, NELLIKUNNU, ,THRISSUR,KERALA ,PIN-680005 ,0487 2420895 2440113 ,info@manjilas.com",India,840.00,0.00,USD,0.00,,0.00,,30.00,CTN,30 CTNS OF 40.00 KG SUREKHA RICE ( 4 X 1 0 KG ),0.00,,,,,,Shuwaikh,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
5516,06-01-2020,10063020,Basmati Rice,ALTAWAF GENERAL TRADING CO,.,Kuwait,KW - Kuwait,.,.,.,.,JINDAL INDUSTRIES,"SIRSA ROAD,   ,FATEHABAD/HARYANA / ,125050 ,01667223613 ,lordnaresh@sify.com",India,28175.47,0.00,USD,0.00,,0.00,,46.80,MTS,INDIAN 1401 STEAM BASMATI RICE PKD IN 5K G PP BAG COVER WITH NON WOVEN BAG &8SCH BGS IN 1MSTR BAG.,0.00,,,,,,Shuaiba,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
5517,06-01-2020,10063010,"Rice, parboiled",OGAB & HAMOUD AL MALEK TRADING CO.W,"P.O.Box 2106, Safat 13022",Kuwait,KW - Kuwait,+965 24332182/ 24332183/ 24340976,+965 24348804,sales@ogabmalek.com - sales@ohmkw.com,www.ogabmalek.com,MANJILAS FOOD TECH PRIVATE LIMITED,"TC-16/1382,  SASTHRI ROAD, NELLIKUNNU, ,THRISSUR,KERALA ,PIN-680005 ,0487 2420895 2440113 ,info@manjilas.com",India,1787.50,0.00,USD,0.00,,0.00,,50.00,BAG,50 BAGS OF 40.00 KG PONNI RICE ( 4 X 10 KG ),0.00,,,,,,Shuwaikh,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
5518,06-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),HUSSAIN & QAISAR INT LTD CO,"P O Box 2106, Safat 13022",Kuwait,KW - Kuwait,+965 24842701 /24842781 / 24831045,+965 24842779,oldman@hussain-qaisar.com,www.hussain-qaisar.com,S K RICE EXPORTS," , , , ,",India,7165.69,0.00,USD,0.00,,0.00,,12.92,MTS,PR-14 WHITE SELLA RICE PACKING -340 BAGS OF 38KG(1*38Kg) NON WOVEN BAGS WITH INN ER FURTHER PACKED I,0.00,,,,,,Shuaiba,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
5519,06-01-2020,10063030,Samba Rice (red or white),GNANAM IMPORTS (PVT)LTD.,# 79 5TH CROSS STREET COLOMBO 11 SRI LANKA,Sri Lanka,Sri Lanka,0112 325838 / 0112 3,.,.,.,"SASTHA EXIM.,"," 47/A/2, FIRST FLOOR, EMPEROR STREET MICHAEL MANSION BUILDING, TUTICORIN-628001, INDIA.",India,0.00,16800.00,USD,56000.00,Kg.,56448.00,Kg.,56000.00,KGM,PARBOILED RICE,0.00,,,,,,,,,,0.00,,,,,,,,,0,0
5520,06-01-2020,10063020,Basmati Rice,"ABDULRAHMAN & MOHD, A AZIZ",.,Saudi Arabia,Saudi Arabia,.,.,.,.,D D INTERNATIONAL PVT LTD,"26,THE MALL,AMRITSAR   ,PUNJAB ,143001 ,2563866,2560866,2211966,2211866 ,ddiga@glide.net.in",India,622538.40,0.00,USD,0.00,,0.00,,660.00,MTS,"PURE  BASMATI SELLA RICE PACKING: 08 X 0 5 KGS  SUPER  CANVAS  DOUBLE JUTE BAGS B RAND """"AL ALAMAIN"""".",0.00,,,,,,Dammam,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
5521,06-01-2020,10063020,Basmati Rice,BAMASAQ TRADING & SERVICES CO,.,Saudi Arabia,Saudi Arabia,.,.,.,.,PURAN CHAND RICE MILLS PVT.LTD.,"ADDRESS  RAILWAY ROAD,     TARAORI,     KARNAL/HARYANA      ,KARNAL/HARYANA ,0 ,01745-242103 ,pcrmill@sify.com",India,68676.00,0.00,USD,0.00,,0.00,,75.00,MTS,INDIAN LONG GRAIN 1121 BASMATI SELLA RIC E GRADE-1 CROP-2019 PACKED IN  40KGS NEW DOUBLE  JUTE BAGS.,0.00,,,,,,Jeddah,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
5522,06-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),SYED MOHAMED TRADERS (SINGAPORE),.,Singapore,Singapore,.,.,.,.,POOJITHA PARBOILED RICE MILL,"SY NO.139, KUNTLOOR VILLAGE,  NEAR PEDDAAMBERPET, HAYATNAGAR (M), ,HYDERABAD, TELANGANA. ,PIN-501505 ,040 2420 2400 ,poojithapraveen@gmail.com",India,31499.52,0.00,USD,0.00,,0.00,,48.00,MTS,SONA MASOORI PONNI RICE,0.00,,,,,,Singapore,CHENNAI SEA (INMAA1),,,0.00,,,,,,,,,0,0
5523,06-01-2020,10063020,Basmati Rice,,,Turkey,TR - Turkey,.,.,.,.,INDO ARAB GRAIN SUPPLIERS,"59, FIRST FLOOR,,NEW ANAJ MANDI   ,GHARAUNDA,HARYANA ,PIN-132114 ,919813015950 ,vikasbindal@hotmail.com",India,20813.25,0.00,USD,0.00,,0.00,,25.00,MTS,1121 CREAMY SELLA RICE 50 KGS IN PP BAGS (SHIPPING MARK:- AL-RAYAN),0.00,,,,,,Mersin,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
5524,06-01-2020,10063020,Basmati Rice,BURUNDI CITY CO,.,Tanzania,TZ - Tanzania,.,.,.,.,RHYTHM INTERNATIONAL,"B.NO.5 UDAY, PLOT NO.197, T.P.S. 3  60 FEET ROAD, GHATKOPAR EAST ,MUMBAI, MAHARASHTRA ,PIN-400077 ,09322747178 ,vr4u68@hotmail.com",India,11400.00,0.00,USD,0.00,,0.00,,15.00,KGS,"INDIAN 1121 PARBOILED SELLA BASMATI RICE DAIMOND BRAND, 375 BAGS X 40 KG (8X5KG) PACKED IN NON WOVEN",0.00,,,,,,Dar Es Salaam,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
5525,06-01-2020,10063020,Basmati Rice,FLYING TRADELTD.,"4 Europe Way, Parkeston, Harwich, CO12 3PS",United Kingdom,Essex,+44 1255553652,+44 1255551959,.,,FLYING TRADE (INDIA) PRIVATE LIMITED,"416,GTB NAGAR   ,JALANDHAR,PUNJAB ,PIN-144001 ,919876029810 ,flyingtrade.india@gmail.com",India,514062.50,0.00,USD,0.00,,0.00,,587.50,MTS,INDIAN BROWN BASMATI RICE   ( RCAC NO.27 2722 VAL.DT: 17.02.2020),0.00,,,,,,Felixstowe,CHAWAPAYAL ICD (INCPR6),,,0.00,,,,,,,,,0,0
5526,06-01-2020,100630,"Rice, Semi-Milled Or Wholly Milled, Whether Or Not Polished Or Glazed","SLT IMPORTS, INC.","1059, KINGS GEORGES POST ROAD NEW J EDISON NJ 06837 UNITED STATES ",United States,New Jersey,,,,,SHIVA KRITI FASHION PVT.LTD,"70KM STONE NH.1, MAIN BHAKHARPUR ROAD,BHAKHARPUR, DANAUR, SONIAT(HR) INDIA, 131101 IN",India,0.00,0.00,,40576.00,Kilograms,0.00,,4400.00,BAG,"MTS INDIAN WHITE RICE CROP 2018 INV#, 19201094 DT:31 10 19 , SHIVA KRITI",0.00,,,ICD LONI INDIA,,,"2811, OAKLAND, CA","53306, IN, MUNDRA",SLT IMPORTS INC.,"303 RIDGE ROAD, SOUTH BRUNSWICK, EDISON,NJ 08810 US",0.00,,,,,,,,,0,0
5527,06-01-2020,10063020,Basmati Rice,HARBINELTD.,.,United States,United States,.,.,.,.,INDIA RICE MILLS,"SHED NO.1,OPP.SANGRANA SAHIB  RAILWAY STATION,P.O.GILWALI,KOT ,MIT SINGH,T.T.ROAD,AMRITSAR PUNJAB ,PIN-143022 ,2491590,9878633026 ,indianricemills@yahoo.com",India,16906.15,0.00,USD,0.00,,0.00,,20.73,MTS,INDIAN BASMATI RICE APEDA RCAC NO.272736,0.00,,,,,,Newark,CHEHERTA ICD (INASR6),,,0.00,,,,,,,,,0,0
5528,06-01-2020,10063010,"Rice, parboiled","GRACE SUPPLY, INC.",.,United States,United States,.,.,.,.,DIAMOND FOOD PRODUCTS,"XVIII/478, KOOVAPPADY.P.O.,  PERUMBAVOOR VIA ,ERNAKULAM - KERALA ,PIN-683544 ,0484-2640661, 04842649310 FAX 0484-3051888 ,info@pavizhamrice.com   accounts@pavizhamrice.com",India,1292.00,0.00,USD,0.00,,0.00,,200.00,NOS,10 KG X 1 PAR BOILED RICE (JAYA) ''PAVIZ HAM BRAND' PACKED IN PLASTIC BAGS,0.00,,,,,,Houston,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
5529,06-01-2020,10063020,Basmati Rice,SHAN SPICES CC,.,South African Republic,South Africa,.,.,.,https://www.shanfoods.com,REDEX GLOBAL," , , , ,",India,635.25,0.00,USD,0.00,,0.00,,25.00,CTN,RICE BASMATI DUBAR (5KG/PKT X 4 NOS = 20,0.00,,,,,,Johannesberg,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
5530,06-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),CHETAN DAS GENERAL TRADING,.,United Arab Emirates,AE - United Arab Emirates,.,.,.,.,V GROUP IMPORT AND EXPORT," , , , ,",India,22290.22,0.00,USD,0.00,,0.00,,47.00,MTS,SONA MASURI RICE ( PACKING AS PER INVOIC E ),0.00,,,,,,Jebel Ali,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
5531,06-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),AL DAHRA FOOD LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,https://www.aldahra.com,"UNIGLOBE AGRO IMPEX PVT. LTD ,","UNIT NO. 8, UPPER GROUND FLOOR UNIQUE SHOPPING MALL, MURTHAL ROAD,   ,SONEPAT/HARYANA , ,9215001118 ,uniglobe.agro@gmail.com",India,15250.00,0.00,USD,0.00,,0.00,,25.00,MTS,ALDAHRA SHARBATI STEAM RICE 50KG PP BAG (500BAGS OF 50KG),0.00,,,,,,Abu Dhabi,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
5532,06-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),AL DAHRA FOOD LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,https://www.aldahra.com,"UNIGLOBE AGRO IMPEX PVT. LTD ,","UNIT NO. 8, UPPER GROUND FLOOR UNIQUE SHOPPING MALL, MURTHAL ROAD,   ,SONEPAT/HARYANA , ,9215001118 ,uniglobe.agro@gmail.com",India,164125.00,0.00,USD,0.00,,0.00,,325.00,MTS,PR 11 STEAM RICE (NON BASMATI RICE) BULK LOADING,0.00,,,,,,Abu Dhabi,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
5533,06-01-2020,10063010,"Rice, parboiled",AL DAHRA FOOD LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,https://www.aldahra.com,"UNIGLOBE AGRO IMPEX PVT. LTD ,","UNIT NO. 8, UPPER GROUND FLOOR UNIQUE SHOPPING MALL, MURTHAL ROAD,   ,SONEPAT/HARYANA , ,9215001118 ,uniglobe.agro@gmail.com",India,33315.50,0.00,USD,0.00,,0.00,,50.00,MTS,ALDAHRA SUGANDHA SELLA RICE 50KG PP BAGS (1000BAGS OF 50KG),0.00,,,,,,Abu Dhabi,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
5534,06-01-2020,10063020,Basmati Rice,MULTI SPICE FOODSTUFF TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,http://spicestar.ae,MASALA KING EXPORTS TRADING PVT.LTD.,"118,SIDDHIVINAYAK COMPLEX,  SEC-19C,NEAR APMC MARKET,OPP.BANK  OF SAURASHTRA,VASHI,NAVI   ,MUMBAI,M.S ,0 ,27899615 ,tulajaexports@gmail.com",India,856.00,0.00,USD,0.00,,0.00,,50.00,CTN,BASMATI RICE ROZZANA,0.00,,,,,,Jebel Ali,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
5535,06-01-2020,10063020,Basmati Rice,IPALATE MACAULTD.,.,China,China,.,.,.,.,POLYTEC PACKINS INDIA PVT LTD,"PLOT.NO.NO.15, FIRST F LOOR,  ANNAPOORNESHWARI INDL.AREA ,DODDAKALASANDRA,BANGALORE ,PIN-560062 ,6663272/6660115 ,polytec@blr.vsnl.in",India,3090.10,0.00,USD,0.00,,0.00,,130.00,PAC,BASMATI RICE DAWAT GREEN COLOR PKT (LONG GRAIN) (PART NO: 240305),0.00,,,,,,MACAO,BANGALORE ACC (INBLR4),,,0.00,,,,,,,,,0,0
5536,06-01-2020,10063020,Basmati Rice,EGYPT,.,Egypt,Egypt,.,.,.,https://egypt.travel,JANKI DASS RICE MILLS,"NADANA ROAD,   ,TARAORI, DISTT.KARNAL(HRY) ,132116 ,01745-42281 ,jankidassrice@gmail.com",India,38181.00,0.00,USD,0.00,,0.00,,50.00,MTS,INDIAN RICE PACKED IN 25KGS NON WOVEN BA GS WITH INNER PP BAGS PACKED IN MASTER P P BAG OTHER DETAIL,0.00,,,,,,Damietta,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
5537,06-01-2020,10063010,"Rice, parboiled",OGAB & HAMOUD AL MALEK TRADING CO.W,"P.O.Box 2106, Safat 13022",Kuwait,KW - Kuwait,+965 24332182/ 24332183/ 24340976,+965 24348804,sales@ogabmalek.com - sales@ohmkw.com,www.ogabmalek.com,MANJILAS FOOD TECH PRIVATE LIMITED,"TC-16/1382,  SASTHRI ROAD, NELLIKUNNU, ,THRISSUR,KERALA ,PIN-680005 ,0487 2420895 2440113 ,info@manjilas.com",India,1800.00,0.00,USD,0.00,,0.00,,50.00,BAG,50 BAGS OF 40.00 KG IDLY RICE ( 8 X 5 KG ),0.00,,,,,,Shuwaikh,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
5538,06-01-2020,10063010,"Rice, parboiled",OGAB & HAMOUD AL MALEK TRADING CO.W,"P.O.Box 2106, Safat 13022",Kuwait,KW - Kuwait,+965 24332182/ 24332183/ 24340976,+965 24348804,sales@ogabmalek.com - sales@ohmkw.com,www.ogabmalek.com,MANJILAS FOOD TECH PRIVATE LIMITED,"TC-16/1382,  SASTHRI ROAD, NELLIKUNNU, ,THRISSUR,KERALA ,PIN-680005 ,0487 2420895 2440113 ,info@manjilas.com",India,380.00,0.00,USD,0.00,,0.00,,10.00,BAG,10 BAGS OF 40.00 KG SONA MASOORI RICE ( 4 X 10 KG ),0.00,,,,,,Shuwaikh,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
5539,06-01-2020,10063020,Basmati Rice,ALTAWAF GENERAL TRADING CO,.,Kuwait,KW - Kuwait,.,.,.,.,JINDAL INDUSTRIES,"SIRSA ROAD,   ,FATEHABAD/HARYANA / ,125050 ,01667223613 ,lordnaresh@sify.com",India,66193.28,0.00,USD,0.00,,0.00,,94.40,MTS,INDIAN STEAM BASMATI RICE PKD IN 20KG PP BAG COVER WITH NON WOVEN BAG & 2SCH BGS IN 1 MSTR BG (AL KA,0.00,,,,,,Shuaiba,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
5540,06-01-2020,10063020,Basmati Rice,ALTAWAF GENERAL TRADING,.,Kuwait,KW - Kuwait,.,.,.,.,CROWN GLOBAL TRADING PRIVATE LIMITED,"D 1/5 F FLOOR,D RAJOURI GARDEN, NE  AR BINDER PARK ,DELHI,DELHI ,PIN-110027 ,919654667766 ,info.mrhindia@gmail.com",India,30831.84,0.00,USD,0.00,,0.00,,50.16,MTS,INDIAN ORIGIN LONG GRAIN BLENDED BASMATI RICE PACKING : 2X19 KGS NON WOVEN BAGS (O/D AS PER INV.),0.00,,,,,,Shuaiba,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
5541,06-01-2020,10063020,Basmati Rice,ALTAWAF GENERAL TRADING CO,.,Kuwait,KW - Kuwait,.,.,.,.,JINDAL INDUSTRIES,"SIRSA ROAD,   ,FATEHABAD/HARYANA / ,125050 ,01667223613 ,lordnaresh@sify.com",India,16548.32,0.00,USD,0.00,,0.00,,23.60,MTS,INDIAN STEAM BASMATI RICE PKD IN 20KG PP BGS COVER WITH N/WVN BG & 2SCH BGS IN 1 MSTR BG (AL SAKAAN),0.00,,,,,,Shuaiba,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
5542,06-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),HUSSAIN & QAISAR INT LTD CO,"P O Box 2106, Safat 13022",Kuwait,KW - Kuwait,+965 24842701 /24842781 / 24831045,+965 24842779,oldman@hussain-qaisar.com,www.hussain-qaisar.com,S K RICE EXPORTS," , , , ,",India,27726.43,0.00,USD,0.00,,0.00,,50.01,MTS,PR-14 WHITE SELLA RICE PACKING-19KG NON WOVEN BAGS WITH INNER FURTHER PACKED IN 38KG PP MASTER BAGS,0.00,,,,,,Shuaiba,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
5543,06-01-2020,10063000,Semi-milled or wholly milled rice,MATRIX ONE-TWO-ONE COMMODITY MARKET,.,Namibia,NA - Namibia,.,.,.,.,VAMARA GROUP C/O SHRI BALAJI GLOBAL,,India,1641500.00,0.00,USD,260000.00,Kg.,260728.00,Kg.,0.00,,,0.00,BAG,,,,,WALV,,,,0.00,,,,,,,,,0,0
5544,06-01-2020,10063020,Basmati Rice,TAHYOUR PROCESSING CO,.,Saudi Arabia,Saudi Arabia,.,.,.,.,B.D. OVERSEAS,"VILLAGE-PAKHANA,TARAORI,   ,KARNAL/HARYANA ,132116 ,01745-242573 ,mm_parveen@yahoo.com",India,45875.50,0.00,USD,0.00,,0.00,,50.00,MTS,INDIAN 1121 BASMATI SELLA YELLOW (GOLDN) RICE PACKING 1X40KG.NEW DOUBLE JUTE BAG S (O/DTLS AS PER IN,0.00,,,,,,Riyadh,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
5545,06-01-2020,10063020,Basmati Rice,MR.AHAMED HANTOSH,.,Saudi Arabia,SA - Saudi Arabia,.,.,.,.,SRI RAMA MODERN & PARA BOILED RICE MILL,"SARANGAPUR VILLAGENIZAMABAD.   ,ANDHRA PRADESH ,503186 ,0846273121 ,srmpbrm@yahoo.com",India,400.00,0.00,USD,0.00,,0.00,,40.00,KGS,BASMATI RICE,0.00,,,,,,JEDDAH,HYDERABAD ACC (INHYD4),,,0.00,,,,,,,,,0,0
5546,06-01-2020,10063010,"Rice, parboiled",CHENNAI TRADING & SUPERMART PTE.LTD.,.,Singapore,Singapore,.,.,.,.,ZARA EXIM,"OLD NO 48, NEW NO 80,,WEST MADHA C  HURCH ROAD ROYAPURAM ,CHENNAI,TAMIL NADU ,PIN-600013 ,919841268666 ,showkath_78@yahoo.com",India,91.85,0.00,USD,0.00,,0.00,,5.00,BAG,JEERA RICE - 50KG,0.00,,,,,,Singapore,CHENNAI SEA (INMAA1),,,0.00,,,,,,,,,0,0
5547,06-01-2020,10063010,"Rice, parboiled",NG NAM BEE MARKETING PTE.LTD.,.,Singapore,Singapore,.,.,.,.,"BLUE BHARATH EXIM PVT. LTD.,","SHOP NO.11, 1ST FLOOR, WELLINGTONESTATE, NO.53/24, EITHIRAJ SALAI,   ,EGMORE, CHENNAI ,600008 ,28211811 ,BBHARATH2K@GMAIL.COM",India,6600.00,0.00,USD,0.00,,0.00,,10.00,KGS,BHARATH PONNI RICE 25.00 KG,0.00,,,,,,Singapore,KATTUPALLI PORT SEA (INKAT1),,,0.00,,,,,,,,,0,0
5548,06-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),DASHMESH SINGAPORE PTE.LTD.,.,Singapore,Singapore,.,.,.,.,PATANJALI AYURVED LIMITED,"PLOT NO. AB-5, DILKUSH INDUSTRIALAREA, OPPOSITE MAHENDRU ENCLAVE,G.T   ,KARNAL ROAD,DELHI ,110033 , ,",India,6552.00,0.00,USD,0.00,,0.00,,1200.00,PCS,"LASHKARI KOLAM RICE,5KG( FOOD PRODUCT )",0.00,,,,,,Singapore,TUGLAKABAD ICD (INTKD6),,,0.00,,,,,,,,,0,0
5549,06-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),A.T.LTD.,.,United Kingdom,United Kingdom,.,.,.,.,KHYATI ADVISORY SERVICES LTD,"11/1, GOLD MOHUR,174, PRINCESS STREET,   ,MUMBAI, MAHARASHTRA ,400002 ,26214343 ,khyatiint@rediffmail.com",India,4914.00,0.00,USD,0.00,,0.00,,300.00,CTN,SONA MASOORI RICE,0.00,,,,,,Felixstowe,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
5550,06-01-2020,10063020,Basmati Rice,WANISLTD.,"GOLDEN HOUSE, GOLDEN BUSINESS PARK,   ORIENT WAY LEYTON,   LONDON E10 7FE, UNITED KINGDOM",United Kingdom,United Kingdom,44 20 8988 1100,.,.,https://www.wanis.com,AMDD FOODS PRIVATE LIMITED,"KHSRA NO.45/24/1(3-8),46/24/2(4-12) VILL. BALA CHACK, PANDORI RAN SINGH   ,TARAN ,0 ,0183-5008533 ,amdd@ddi.in,narinderk@ddi.in",India,117300.00,0.00,USD,0.00,,0.00,,120.00,MTS,INDIAN BASMATI PREMIUM SELLA RICE PKD IN 04X05 KGS POLY POUCH&FUR.PKD IN MAS.CTN .(1401 BASMATI GOLD,0.00,,,,,,Felixstowe,GRFL SAHNEWAL LUDHIANA ICD (INSGF6),,,0.00,,,,,,,,,0,0
5551,06-01-2020,10063020,Basmati Rice,WANISLTD.,"GOLDEN HOUSE, GOLDEN BUSINESS PARK,   ORIENT WAY LEYTON,   LONDON E10 7FE, UNITED KINGDOM",United Kingdom,United Kingdom,44 20 8988 1100,.,.,https://www.wanis.com,AMDD FOODS PRIVATE LIMITED,"KHSRA NO.45/24/1(3-8),46/24/2(4-12) VILL. BALA CHACK, PANDORI RAN SINGH   ,TARAN ,0 ,0183-5008533 ,amdd@ddi.in,narinderk@ddi.in",India,19750.00,0.00,USD,0.00,,0.00,,20.00,MTS,INDIAN BASMATI PREMIUM STEAM RICE PKD IN 04 X 05 KGS POLY POUCH&FURTHER PKD IN M A.CTN.(1401 BASMATI,0.00,,,,,,Felixstowe,GRFL SAHNEWAL LUDHIANA ICD (INSGF6),,,0.00,,,,,,,,,0,0
5552,06-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),FARM FRESH FOOD,.,United Arab Emirates,AE - United Arab Emirates,.,.,.,.,FARM FRESH," , , , ,",India,31059.00,0.00,USD,0.00,,0.00,,26.10,KGS,JEERAKASHALA RICE 18 KG (NON BASMATI) DT LS AS PER INVOICE,0.00,,,,,,Jebel Ali,KOLKATA SEA (INCCU1),,,0.00,,,,,,,,,0,0
5553,06-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),AL NAJM AL SATEE FOODSTUFF. TR,.,United Arab Emirates,United Arab Emirates,.,.,.,http://www.alnajm.ae,HARI SHELLAC INDUSTRIES,"POST BOX NO.43  VIJAYNAGAR ,GONDIA   ,MAHARASHTRA ,PIN-441614 ,22884,23284,20084,24023 fax no.23237 ,harishellacindustries@yahoo.com",India,49769.20,0.00,USD,0.00,,0.00,,104.00,MTS,RUPALI STEAM RICE 5776 BAGS  PACKED IN 1 8 KG NON WOVEN BAG (REST AS PER INV),0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
5554,06-01-2020,10063010,"Rice, parboiled",SARAVANA FOOD STUFF FACTORY LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,http://saravanafoodstuff.com,LAKSHMI EXPORT AND IMPORT,"17/251, VECHISSERIL,  THONDANKULANGARA, AVALAKUNNU P.O   ,ALAPPUZHA,KERALA ,0 ,04782861474 ,lakshmiexportsind@gmail.com",India,26520.00,0.00,USD,0.00,,0.00,,52000.00,KGS,PONNI SAMBA RICE (NON BASMATI RICE) 52 M,0.00,,,,,,Jebel Ali,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
5555,06-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),LUCKY GBR GENERAL TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,.,SAMSKRUTHI EXPORTERS,"MUNICIPAL NO.3-6-224-225, F.NO.501, SRIDEVI ESTATES, STREET NO.16, HIMAYATH NAGAR   ,HYDERABAD ,0 ,8008998787 ,kskr96@gmail.com",India,90557.46,0.00,USD,0.00,,0.00,,189.00,MTS,INDIAN NON BASMATI RICE (PACKED IN NEW P P/NON WOVEN BAGS) TOTAL 10500 BAGS / 18 KGS NET WT OF EACH,0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
5556,06-01-2020,10063090,Rice Excptg Parboiled (Excl Basmati Rice),BAGHER RASTI GENERAL TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,.,SAYA OVERSEAS,"VIJAYNAGAR, BALAGHAT RD,  GONDIA ,MAHARASHTRA ,PIN-441614 ,07182-251184/325876 ,sharadvrma @yahoo.com.",India,18775.52,0.00,USD,0.00,,0.00,,38.79,MTS,SONA MASOORI STEAM DOUBLE POLISH SORTEX RICE(2155BAGS PACKED IN 18KG NON WOVEN B AGS WITH PP INNER N,0.00,,,,,,Dubai,KATTUPALLI PORT SEA (INKAT1),,,0.00,,,,,,,,,0,0
